IsoCode;TypeOfFoodID;TypeOfNutritionalFactId;SupplyQuantity
TJK;2;3;12.6827
THA;2;3;19.5718
TLS;2;3;17.8988
TGO;2;3;5.3063
TTO;2;3;23.3455
TUN;2;3;12.7886
TUR;2;3;13.6766
TKM;2;3;32.6886
UGA;2;3;12.3139
UKR;2;3;26.91
ARE;2;3;21.4437
GBR;2;3;25.8633
TZA;2;3;7.5907
USA;2;3;21.2045
URY;2;3;25.5069
UZB;2;3;25.9903
VUT;2;3;14.9179
VEN;2;3;16.3261
VNM;2;3;33.2484
YEM;2;3;12.5401
ZMB;2;3;9.6005
ZWE;2;3;10.3796
AFG;3;3;6.2224
ALB;3;3;3.4172
DZA;3;3;0.8972
AGO;3;3;1.313
ATG;3;3;4.6686
ARG;3;3;3.3076
ARM;3;3;6.2619
AUS;3;3;4.603
AUT;3;3;12.8517
AZE;3;3;7.7987
BHS;3;3;4.56
BGD;3;3;1.2369
BRB;3;3;3.9733
BLR;3;3;7.8662
BEL;3;3;12.6234
BLZ;3;3;9.8102
BEN;3;3;0.4816
BOL;3;3;4.1685
BIH;3;3;2.4453
BWA;3;3;4.131
BRA;3;3;4.3627
BGR;3;3;8.0274
BFA;3;3;0.5981
CPV;3;3;4.2923
KHM;3;3;0.8839
CMR;3;3;0.7838
CAN;3;3;9.7895
CAF;3;3;2.8767
TCD;3;3;3.1261
CHL;3;3;5.2608
CHN;3;3;3.4468
COL;3;3;1.7819
COG;3;3;0.339
CRI;3;3;6.1
CIV;3;3;0.2726
HRV;3;3;7.4457
CUB;3;3;3.2213
CYP;3;3;1.8698
CZE;3;3;9.7011
DNK;3;3;14.2498
DJI;3;3;1.3966
DMA;3;3;3.8063
DOM;3;3;2.2261
ECU;3;3;4.7198
EGY;3;3;3.4231
SLV;3;3;6.3901
EST;3;3;6.5339
SWZ;3;3;3.1415
ETH;3;3;1.4358
FJI;3;3;7.6883
FIN;3;3;6.3787
FRA;3;3;9.1996
PYF;3;3;4.6648
GAB;3;3;0.7379
GMB;3;3;0.2548
GEO;3;3;7.2612
DEU;3;3;11.0084
GHA;3;3;0.806
GRC;3;3;1.6989
GRD;3;3;2.4889
GTM;3;3;1.7622
GIN;3;3;0.7557
GNB;3;3;0.6274
GUY;3;3;1.002
HTI;3;3;1.7481
HND;3;3;2.6611
HUN;3;3;12.3082
ISL;3;3;7.1086
IND;3;3;7.4859
IDN;3;3;0.7049
IRN;3;3;6.0372
IRQ;3;3;3.8118
IRL;3;3;8.6472
ISR;3;3;1.2809
ITA;3;3;5.3931
JAM;3;3;6.1721
JPN;3;3;1.9098
JOR;3;3;1.8696
KAZ;3;3;3.0343
KEN;3;3;1.8742
KIR;3;3;0.7467
PRK;3;3;0.0262
KOR;3;3;4.2523
KWT;3;3;2.1588
KGZ;3;3;3.4472
LAO;3;3;3.9594
LVA;3;3;10.443
LBN;3;3;2.1637
LSO;3;3;0.529
LBR;3;3;0.4154
LTU;3;3;9.388
LUX;3;3;6.4786
MDG;3;3;1.7454
MWI;3;3;2.6263
MYS;3;3;1.4813
MDV;3;3;4.8409
MLI;3;3;1.2195
MLT;3;3;6.6557
MRT;3;3;1.7485
MUS;3;3;1.4559
MEX;3;3;3.2525
MNG;3;3;5.5153
MNE;3;3;3.8887
MAR;3;3;3.5807
MOZ;3;3;1.1197
MMR;3;3;3.0066
NAM;3;3;3.3171
NPL;3;3;3.3076
NLD;3;3;6.6484
NCL;3;3;3.6599
NZL;3;3;13.9753
NIC;3;3;2.3309
NER;3;3;2.6573
NGA;3;3;0.8078
MKD;3;3;7.1263
NOR;3;3;6.4445
OMN;3;3;2.3712
PAK;3;3;8.9701
PAN;3;3;9.1864
PRY;3;3;3.8811
PER;3;3;1.1055
PHL;3;3;7.3714
POL;3;3;12.3719
PRT;3;3;9.5983
MDA;3;3;6.8551
ROU;3;3;6.8987
RUS;3;3;7.2
RWA;3;3;1.0364
KNA;3;3;4.737
LCA;3;3;3.813
VCT;3;3;1.085
WSM;3;3;4.778
STP;3;3;0.6241
SAU;3;3;2.6475
SEN;3;3;0.7876
SRB;3;3;4.0698
SLE;3;3;0.1678
SVK;3;3;14.9373
SVN;3;3;10.0008
SLB;3;3;3.4726
ZAF;3;3;0.8542
ESP;3;3;2.4641
LKA;3;3;0.3195
SDN;3;3;1.7092
SUR;3;3;0.7849
SWE;3;3;9.7148
CHE;3;3;6.2293
TWN;3;3;2.6952
TJK;3;3;0.0348
THA;3;3;1.666
TLS;3;3;2.0345
TGO;3;3;0.5351
TTO;3;3;5.3472
TUN;3;3;2.6543
TUR;3;3;2.9392
TKM;3;3;6.4856
UGA;3;3;0.9627
UKR;3;3;5.494
ARE;3;3;4.0036
GBR;3;3;4.2615
TZA;3;3;1.5442
USA;3;3;3.3013
URY;3;3;3.4811
UZB;3;3;2.4884
VUT;3;3;1.9531
VEN;3;3;2.2673
VNM;3;3;3.8238
YEM;3;3;2.0131
ZMB;3;3;1.6113
ZWE;3;3;2.9543
AFG;4;3;0
ALB;4;3;0
DZA;4;3;0
AGO;4;3;0
ATG;4;3;0
ARG;4;3;0
ARM;4;3;0
AUS;4;3;0
AUT;4;3;0
AZE;4;3;0
BHS;4;3;0
BGD;4;3;0
BRB;4;3;0
BLR;4;3;0
BEL;4;3;0
BLZ;4;3;0
BEN;4;3;0
BOL;4;3;0
BIH;4;3;0
BWA;4;3;0
BRA;4;3;0
BGR;4;3;0
BFA;4;3;0
CPV;4;3;0
KHM;4;3;0
CMR;4;3;0
CAN;4;3;0
CAF;4;3;0
TCD;4;3;0
CHL;4;3;0
CHN;4;3;0.0097
COL;4;3;0
COG;4;3;0
CRI;4;3;0
CIV;4;3;0
HRV;4;3;0
CUB;4;3;0
CYP;4;3;0
CZE;4;3;0
DNK;4;3;0
DJI;4;3;0
DMA;4;3;0
DOM;4;3;0
ECU;4;3;0
EGY;4;3;0
SLV;4;3;0
EST;4;3;0
SWZ;4;3;0
ETH;4;3;0
FJI;4;3;0
FIN;4;3;0
FRA;4;3;0
PYF;4;3;0
GAB;4;3;0
GMB;4;3;0
GEO;4;3;0
DEU;4;3;0
GHA;4;3;0
GRC;4;3;0
GRD;4;3;0
GTM;4;3;0
GIN;4;3;0
GNB;4;3;0
GUY;4;3;0
HTI;4;3;0
HND;4;3;0
HUN;4;3;0
ISL;4;3;0
IND;4;3;0
IDN;4;3;0
IRN;4;3;0
IRQ;4;3;0
IRL;4;3;0
ISR;4;3;0
ITA;4;3;0
JAM;4;3;0.0064
JPN;4;3;0.0057
JOR;4;3;0
KAZ;4;3;0
KEN;4;3;0
KIR;4;3;0
PRK;4;3;0
KOR;4;3;0.0511
KWT;4;3;0
KGZ;4;3;0
LAO;4;3;0
LVA;4;3;0
LBN;4;3;0
LSO;4;3;0
LBR;4;3;0
LTU;4;3;0
LUX;4;3;0
MDG;4;3;0
MWI;4;3;0
MYS;4;3;0
MDV;4;3;0
MLI;4;3;0
MLT;4;3;0
MRT;4;3;0
MUS;4;3;0
MEX;4;3;0
MNG;4;3;0
MNE;4;3;0
MAR;4;3;0
MOZ;4;3;0
MMR;4;3;0
NAM;4;3;0
NPL;4;3;0
NLD;4;3;0
NCL;4;3;0
NZL;4;3;0
NIC;4;3;0
NER;4;3;0
NGA;4;3;0
MKD;4;3;0
NOR;4;3;0
OMN;4;3;0
PAK;4;3;0
PAN;4;3;0
PRY;4;3;0
PER;4;3;0
PHL;4;3;0
POL;4;3;0
PRT;4;3;0
MDA;4;3;0
ROU;4;3;0
RUS;4;3;0
RWA;4;3;0
KNA;4;3;0
LCA;4;3;0
VCT;4;3;0
WSM;4;3;0.0036
STP;4;3;0
SAU;4;3;0
SEN;4;3;0
SRB;4;3;0
SLE;4;3;0
SVK;4;3;0
SVN;4;3;0
SLB;4;3;0
ZAF;4;3;0
ESP;4;3;0
LKA;4;3;0
SDN;4;3;0
SUR;4;3;0
SWE;4;3;0
CHE;4;3;0
TWN;4;3;0
TJK;4;3;0
THA;4;3;0
TLS;4;3;0
TGO;4;3;0
TTO;4;3;0
TUN;4;3;0
TUR;4;3;0
TKM;4;3;0
UGA;4;3;0
UKR;4;3;0
ARE;4;3;0
GBR;4;3;0
TZA;4;3;0
USA;4;3;0
URY;4;3;0
UZB;4;3;0
VUT;4;3;0
VEN;4;3;0
VNM;4;3;0
YEM;4;3;0
ZMB;4;3;0
ZWE;4;3;0
AFG;5;3;8.0353
ALB;5;3;2.6734
DZA;5;3;4.2035
AGO;5;3;6.5545
ATG;5;3;3.2153
ARG;5;3;1.3316
ARM;5;3;2.5068
AUS;5;3;0.9908
AUT;5;3;1.2297
AZE;5;3;5.4481
BHS;5;3;3.6327
BGD;5;3;6.9946
BRB;5;3;2.1187
BLR;5;3;4.8075
BEL;5;3;1.3531
BLZ;5;3;3.051
BEN;5;3;4.6952
BOL;5;3;2.7296
BIH;5;3;3.6588
BWA;5;3;7.183
BRA;5;3;1.1278
BGR;5;3;1.8485
BFA;5;3;10.5524
CPV;5;3;5.1318
KHM;5;3;9.4179
CMR;5;3;6.9796
CAN;5;3;1.544
CAF;5;3;2.7645
TCD;5;3;7.986
CHL;5;3;3.1847
CHN;5;3;2.5989
COL;5;3;1.7347
COG;5;3;2.7016
CRI;5;3;1.6733
CIV;5;3;4.9709
HRV;5;3;2.9565
CUB;5;3;4.4779
CYP;5;3;3.4616
CZE;5;3;1.1998
DNK;5;3;1.4741
DJI;5;3;4.3977
DMA;5;3;1.4913
DOM;5;3;1.4528
ECU;5;3;3.6672
EGY;5;3;13.4988
SLV;5;3;8.1958
EST;5;3;2.8982
SWZ;5;3;12.0023
ETH;5;3;11.3929
FJI;5;3;1.5114
FIN;5;3;1.7872
FRA;5;3;1.4334
PYF;5;3;3.7271
GAB;5;3;4.1074
GMB;5;3;4.9416
GEO;5;3;4.5695
DEU;5;3;1.1778
GHA;5;3;5.6789
GRC;5;3;1.328
GRD;5;3;1.4883
GTM;5;3;9.3956
GIN;5;3;4.7086
GNB;5;3;2.8828
GUY;5;3;2.9072
HTI;5;3;5.7517
HND;5;3;8.3159
HUN;5;3;1.2735
ISL;5;3;4.3005
IND;5;3;5.1196
IDN;5;3;6.6871
IRN;5;3;5.5867
IRQ;5;3;6.2761
IRL;5;3;2.7091
ISR;5;3;1.6083
ITA;5;3;1.3598
JAM;5;3;2.2375
JPN;5;3;1.8642
JOR;5;3;3.7391
KAZ;5;3;1.7405
KEN;5;3;9.9701
KIR;5;3;1.956
PRK;5;3;7.2234
KOR;5;3;1.8403
KWT;5;3;3.0847
KGZ;5;3;4.0964
LAO;5;3;9.0989
LVA;5;3;1.5314
LBN;5;3;2.253
LSO;5;3;18.3763
LBR;5;3;3.3592
LTU;5;3;1.7819
LUX;5;3;1.8437
MDG;5;3;10.0681
MWI;5;3;13.0891
MYS;5;3;2.2933
MDV;5;3;4.5092
MLI;5;3;12.0873
MLT;5;3;4.8786
MRT;5;3;4.3092
MUS;5;3;3.2471
MEX;5;3;6.4604
MNG;5;3;2.7445
MNE;5;3;3.7312
MAR;5;3;7.1539
MOZ;5;3;8.8101
MMR;5;3;3.8192
NAM;5;3;6.802
NPL;5;3;7.1664
NLD;5;3;1.2702
NCL;5;3;5.0979
NZL;5;3;1.3271
NIC;5;3;9.2369
NER;5;3;12.436
NGA;5;3;7.1082
MKD;5;3;1.9013
NOR;5;3;1.9601
OMN;5;3;3.7744
PAK;5;3;4.2124
PAN;5;3;3.8355
PRY;5;3;4.9807
PER;5;3;5.5879
PHL;5;3;3.4748
POL;5;3;1.6183
PRT;5;3;2.1808
MDA;5;3;2.557
ROU;5;3;2.5519
RUS;5;3;1.6511
RWA;5;3;4.8545
KNA;5;3;2.0602
LCA;5;3;1.6712
VCT;5;3;4.3274
WSM;5;3;1.5771
STP;5;3;2.9864
SAU;5;3;5.2126
SEN;5;3;5.7374
SRB;5;3;2.1213
SLE;5;3;3.2063
SVK;5;3;2.0003
SVN;5;3;3.5771
SLB;5;3;3.0802
ZAF;5;3;6.4308
ESP;5;3;1.078
LKA;5;3;2.7159
SDN;5;3;5.6998
SUR;5;3;3.1593
SWE;5;3;1.9481
CHE;5;3;1.1241
TWN;5;3;1.1629
TJK;5;3;10.2035
THA;5;3;2.538
TLS;5;3;10.2168
TGO;5;3;8.9093
TTO;5;3;2.5134
TUN;5;3;3.2543
TUR;5;3;2.0428
TKM;5;3;2.9938
UGA;5;3;3.4479
UKR;5;3;3.0837
ARE;5;3;3.0418
GBR;5;3;1.4678
TZA;5;3;4.214
USA;5;3;1.2829
URY;5;3;2.5698
UZB;5;3;2.7168
VUT;5;3;4.1249
VEN;5;3;2.5449
VNM;5;3;3.7155
YEM;5;3;11.5271
ZMB;5;3;14.3225
ZWE;5;3;9.7922
AFG;6;3;0.6859
ALB;6;3;1.6448
DZA;6;3;1.2171
AGO;6;3;0.1539
ATG;6;3;0.3872
ARG;6;3;1.5706
ARM;6;3;1.6196
AUS;6;3;0.7017
AUT;6;3;1.2147
AZE;6;3;2.0197
BHS;6;3;1.2829
BGD;6;3;1.2664
BRB;6;3;1.213
BLR;6;3;1.5772
BEL;6;3;1.1703
BLZ;6;3;0.6759
BEN;6;3;0.2064
BOL;6;3;1.5174
BIH;6;3;0.8354
BWA;6;3;0.2697
BRA;6;3;0.7706
BGR;6;3;1.2201
BFA;6;3;0.4061
CPV;6;3;0.8468
KHM;6;3;0.5639
CMR;6;3;0.0746
CAN;6;3;1.2437
CAF;6;3;0.1122
TCD;6;3;0.0701
CHL;6;3;1.4085
CHN;6;3;2.3066
COL;6;3;1.7819
COG;6;3;0.1377
CRI;6;3;1.1492
CIV;6;3;0.4271
HRV;6;3;0.9476
CUB;6;3;1.4788
CYP;6;3;1.0044
CZE;6;3;0.8222
DNK;6;3;1.7484
DJI;6;3;0.2494
DMA;6;3;0.3619
DOM;6;3;1.1248
ECU;6;3;1.0246
EGY;6;3;0.8448
SLV;6;3;1.6034
EST;6;3;1.583
SWZ;6;3;0.4718
ETH;6;3;0.2238
FJI;6;3;0.5773
FIN;6;3;0.8524
FRA;6;3;0.9894
PYF;6;3;0.822
GAB;6;3;0.1956
GMB;6;3;0.2113
GEO;6;3;1.1781
DEU;6;3;1.0462
GHA;6;3;0.3472
GRC;6;3;0.7749
GRD;6;3;1.444
GTM;6;3;2.6186
GIN;6;3;0.3125
GNB;6;3;0.1509
GUY;6;3;0.334
HTI;6;3;0.1353
HND;6;3;0.7448
HUN;6;3;1.2018
ISL;6;3;0.8991
IND;6;3;0.7653
IDN;6;3;1.4549
IRN;6;3;1.3259
IRQ;6;3;1.9023
IRL;6;3;0.9231
ISR;6;3;0.87
ITA;6;3;1.0529
JAM;6;3;0.3242
JPN;6;3;3.1241
JOR;6;3;0.5224
KAZ;6;3;0.8975
KEN;6;3;0.3438
KIR;6;3;0.265
PRK;6;3;1.6911
KOR;6;3;1.3524
KWT;6;3;2.3242
KGZ;6;3;0.8655
LAO;6;3;0.4974
LVA;6;3;1.343
LBN;6;3;0.329
LSO;6;3;0.2415
LBR;6;3;0.2528
LTU;6;3;1.9226
LUX;6;3;1.6645
MDG;6;3;0.3406
MWI;6;3;0.2753
MYS;6;3;2.7596
MDV;6;3;3.2756
MLI;6;3;0.1327
MLT;6;3;1.3878
MRT;6;3;0.4337
MUS;6;3;0.7355
MEX;6;3;2.2807
MNG;6;3;0.593
MNE;6;3;1.1566
MAR;6;3;1.1517
MOZ;6;3;0.5537
MMR;6;3;0.9251
NAM;6;3;0.2718
NPL;6;3;0.4361
NLD;6;3;1.4787
NCL;6;3;1.0439
NZL;6;3;1.2111
NIC;6;3;1.008
NER;6;3;0.058
NGA;6;3;0.5755
MKD;6;3;0.7305
NOR;6;3;1.0645
OMN;6;3;1.4422
PAK;6;3;0.6203
PAN;6;3;0.8991
PRY;6;3;1.5622
PER;6;3;2.1206
PHL;6;3;1.0544
POL;6;3;0.7141
PRT;6;3;0.7993
MDA;6;3;1.5517
ROU;6;3;1.5914
RUS;6;3;1.9603
RWA;6;3;0.1636
KNA;6;3;0.56
LCA;6;3;0.5249
VCT;6;3;0.7589
WSM;6;3;0.2227
STP;6;3;0.1074
SAU;6;3;0.9019
SEN;6;3;0.258
SRB;6;3;1.5195
SLE;6;3;0.2983
SVK;6;3;1.1183
SVN;6;3;1.1287
SLB;6;3;0.2943
ZAF;6;3;1.0982
ESP;6;3;1.2521
LKA;6;3;1.1682
SDN;6;3;0.2347
SUR;6;3;0.9601
SWE;6;3;1.3741
CHE;6;3;0.93
TWN;6;3;1.4818
TJK;6;3;0.5741
THA;6;3;2.8961
TLS;6;3;0.2446
TGO;6;3;0.1962
TTO;6;3;0.6185
TUN;6;3;0.9255
TUR;6;3;0.825
TKM;6;3;1.106
UGA;6;3;0.2239
UKR;6;3;2.4481
ARE;6;3;1.1407
GBR;6;3;1.0778
TZA;6;3;0.0744
USA;6;3;1.25
URY;6;3;1.2804
UZB;6;3;1.0639
VUT;6;3;0.3509
VEN;6;3;0.6555
VNM;6;3;0.7839
YEM;6;3;0.5514
ZMB;6;3;0.6266
ZWE;6;3;0.3682
AFG;7;3;0.0327
ALB;7;3;0.1445
DZA;7;3;0.2008
AGO;7;3;1.4155
ATG;7;3;1.5263
ARG;7;3;0.1664
ARM;7;3;0.2218
AUS;7;3;0.4515
AUT;7;3;0.4259
AZE;7;3;0.2122
BHS;7;3;1.4991
BGD;7;3;2.1646
BRB;7;3;1.806
BLR;7;3;0.5151
BEL;7;3;0.6188
BLZ;7;3;0.4155
BEN;7;3;0.8599
BOL;7;3;0.1831
BIH;7;3;0.3049
BWA;7;3;0.3622
BRA;7;3;0.1886
BGR;7;3;0.3404
BFA;7;3;0.3692
CPV;7;3;0.5256
KHM;7;3;4.8461
CMR;7;3;0.9051
CAN;7;3;0.4244
CAF;7;3;0.5509
TCD;7;3;0.648
CHL;7;3;0.5204
CHN;7;3;0.9817
COL;7;3;0.3717
COG;7;3;1.854
CRI;7;3;0.9286
CIV;7;3;1.2268
HRV;7;3;0.5633
CUB;7;3;0.2638
CYP;7;3;0.7309
CZE;7;3;0.3
DNK;7;3;1.1313
DJI;7;3;0.291
DMA;7;3;1.6536
DOM;7;3;0.2484
ECU;7;3;0.2519
EGY;7;3;1.32
SLV;7;3;0.4514
EST;7;3;0.2818
SWZ;7;3;0.3682
ETH;7;3;0.0559
FJI;7;3;1.4694
FIN;7;3;0.9384
FRA;7;3;0.8752
PYF;7;3;1.5842
GAB;7;3;2.0359
GMB;7;3;1.3488
GEO;7;3;0.4284
DEU;7;3;0.7019
GHA;7;3;2.7774
GRC;7;3;0.3245
GRD;7;3;1.2856
GTM;7;3;0.1482
GIN;7;3;0.5014
GNB;7;3;0.0715
GUY;7;3;1.169
HTI;7;3;0.3722
HND;7;3;0.1302
HUN;7;3;0.1954
ISL;7;3;1.6872
IND;7;3;0.3783
IDN;7;3;2.5122
IRN;7;3;0.6114
IRQ;7;3;0.1441
IRL;7;3;0.9372
ISR;7;3;0.5746
ITA;7;3;0.7327
JAM;7;3;1.2204
JPN;7;3;3.2666
JOR;7;3;0.3189
KAZ;7;3;0.1321
KEN;7;3;0.2773
KIR;7;3;3.0833
PRK;7;3;0.5375
KOR;7;3;1.9147
KWT;7;3;0.3732
KGZ;7;3;0.0895
LAO;7;3;1.6871
LVA;7;3;0.8819
LBN;7;3;0.3681
LSO;7;3;0.253
LBR;7;3;0.3702
LTU;7;3;1.238
LUX;7;3;0.6987
MDG;7;3;0.745
MWI;7;3;0.6672
MYS;7;3;1.8599
MDV;7;3;8.4068
MLI;7;3;0.4065
MLT;7;3;1.3074
MRT;7;3;0.5369
MUS;7;3;1.0457
MEX;7;3;0.4661
MNG;7;3;0.0315
MNE;7;3;0.3473
MAR;7;3;1.2329
MOZ;7;3;0.849
MMR;7;3;2.5441
NAM;7;3;0.6075
NPL;7;3;0.1563
NLD;7;3;0.7451
NCL;7;3;0.8385
NZL;7;3;0.6485
NIC;7;3;0.4174
NER;7;3;0.1353
NGA;7;3;0.5957
MKD;7;3;0.2371
NOR;7;3;1.5545
OMN;7;3;0.929
PAK;7;3;0.0818
PAN;7;3;0.8614
PRY;7;3;0.1742
PER;7;3;1.9497
PHL;7;3;1.6045
POL;7;3;0.4851
PRT;7;3;1.0267
MDA;7;3;0.6921
ROU;7;3;0.1994
RUS;7;3;0.9415
RWA;7;3;0.6364
KNA;7;3;0.7296
LCA;7;3;1.5867
VCT;7;3;0.715
WSM;7;3;1.8968
STP;7;3;1.4361
SAU;7;3;0.4122
SEN;7;3;0.7129
SRB;7;3;0.3396
SLE;7;3;1.2117
SVK;7;3;0.2331
SVN;7;3;0.3693
SLB;7;3;2.5505
ZAF;7;3;0.2379
ESP;7;3;1.0814
LKA;7;3;2.2766
SDN;7;3;0.0587
SUR;7;3;0.772
SWE;7;3;0.8778
CHE;7;3;0.4048
TWN;7;3;0.4667
TJK;7;3;0.0174
THA;7;3;1.7984
TLS;7;3;0.7893
TGO;7;3;0.5708
TTO;7;3;0.7816
TUN;7;3;0.5085
TUR;7;3;0.1428
TKM;7;3;0.1274
UGA;7;3;0.862
UKR;7;3;0.516
ARE;7;3;0.8108
GBR;7;3;0.5176
TZA;7;3;0.4558
USA;7;3;0.3887
URY;7;3;0.3281
UZB;7;3;0.0962
VUT;7;3;1.4343
VEN;7;3;0.5707
VNM;7;3;1.1217
YEM;7;3;0.3847
ZMB;7;3;1.007
ZWE;7;3;0.2455
AFG;8;3;0.4246
ALB;8;3;0.6418
DZA;8;3;0.5772
AGO;8;3;0.3488
ATG;8;3;1.2177
ARG;8;3;0.2091
ARM;8;3;0.5468
AUS;8;3;0.4028
AUT;8;3;0.2249
AZE;8;3;0.594
BHS;8;3;0.8995
BGD;8;3;0.427
BRB;8;3;0.4636
BLR;8;3;0.2316
BEL;8;3;0.2373
BLZ;8;3;0.3039
BEN;8;3;0.1978
BOL;8;3;0.5407
BIH;8;3;0.5976
BWA;8;3;0.1696
BRA;8;3;0.2528
BGR;8;3;0.2723
BFA;8;3;0.0443
CPV;8;3;0.1898
KHM;8;3;0.2438
CMR;8;3;0.7931
CAN;8;3;0.4244
CAF;8;3;0.4998
TCD;8;3;0.0701
CHL;8;3;0.4186
CHN;8;3;0.2344
COL;8;3;1.2273
COG;8;3;0.837
CRI;8;3;0.57
CIV;8;3;0.5271
HRV;8;3;0.2577
CUB;8;3;0.6179
CYP;8;3;0.3632
CZE;8;3;0.187
DNK;8;3;0.5257
DJI;8;3;0.1247
DMA;8;3;1.1856
DOM;8;3;3.6133
ECU;8;3;0.4367
EGY;8;3;0.7216
SLV;8;3;1.4321
EST;8;3;0.3805
SWZ;8;3;0.4718
ETH;8;3;0.4102
FJI;8;3;0.084
FIN;8;3;0.2901
FRA;8;3;0.3869
PYF;8;3;0.1995
GAB;8;3;0.6401
GMB;8;3;0.0373
GEO;8;3;0.2071
DEU;8;3;0.2632
GHA;8;3;1.2151
GRC;8;3;0.2484
GRD;8;3;2.8436
GTM;8;3;1.2516
GIN;8;3;0.3415
GNB;8;3;0.2938
GUY;8;3;1.503
HTI;8;3;1.6804
HND;8;3;0.376
HUN;8;3;0.127
ISL;8;3;0.4975
IND;8;3;0.4046
IDN;8;3;0.7139
IRN;8;3;0.6243
IRQ;8;3;0.2306
IRL;8;3;0.2829
ISR;8;3;1.6051
ITA;8;3;0.2541
JAM;8;3;0.4322
JPN;8;3;0.1881
JOR;8;3;0.198
KAZ;8;3;0.1787
KEN;8;3;1.0757
KIR;8;3;0.3517
PRK;8;3;0.6424
KOR;8;3;0.1766
KWT;8;3;0.3496
KGZ;8;3;0.2388
LAO;8;3;0.8777
LVA;8;3;0.2526
LBN;8;3;0.58
LSO;8;3;0.1495
LBR;8;3;0.1445
LTU;8;3;0.3283
LUX;8;3;0.3256
MDG;8;3;1.2984
MWI;8;3;1.3767
MYS;8;3;0.1756
MDV;8;3;0.4665
MLI;8;3;0.2987
MLT;8;3;0.2666
MRT;8;3;0.0895
MUS;8;3;0.1501
MEX;8;3;0.5305
MNG;8;3;0.042
MNE;8;3;0.3688
MAR;8;3;0.7014
MOZ;8;3;0.1846
MMR;8;3;0.275
NAM;8;3;0.2798
NPL;8;3;0.5513
NLD;8;3;0.3475
NCL;8;3;0.2222
NZL;8;3;0.3049
NIC;8;3;0.1339
NER;8;3;0.2416
NGA;8;3;0.3433
MKD;8;3;0.4112
NOR;8;3;0.4055
OMN;8;3;0.7926
PAK;8;3;0.1227
PAN;8;3;0.5722
PRY;8;3;0.3974
PER;8;3;1.6382
PHL;8;3;0.7243
POL;8;3;0.2057
PRT;8;3;0.2825
MDA;8;3;0.2987
ROU;8;3;0.293
RUS;8;3;0.2138
RWA;8;3;9.6727
KNA;8;3;0.3596
LCA;8;3;0.3741
VCT;8;3;0.7526
WSM;8;3;0.6287
STP;8;3;1.2013
SAU;8;3;0.4219
SEN;8;3;0.0815
SRB;8;3;0.578
SLE;8;3;0.261
SVK;8;3;0.1386
SVN;8;3;0.4606
SLB;8;3;0.569
ZAF;8;3;0.0854
ESP;8;3;0.375
LKA;8;3;0.5791
SDN;8;3;0.3961
SUR;8;3;0.2335
SWE;8;3;0.3556
CHE;8;3;0.3379
TWN;8;3;0.2956
TJK;8;3;0.3566
THA;8;3;0.506
TLS;8;3;1.3007
TGO;8;3;0.0624
TTO;8;3;0.3205
TUN;8;3;0.4068
TUR;8;3;0.3292
TKM;8;3;0.3069
UGA;8;3;0.7164
UKR;8;3;0.3084
ARE;8;3;0.6766
GBR;8;3;0.4219
TZA;8;3;0.2698
USA;8;3;0.4426
URY;8;3;0.1777
UZB;8;3;0.583
VUT;8;3;0.3052
VEN;8;3;0.964
VNM;8;3;0.4079
YEM;8;3;0.2564
ZMB;8;3;0.1343
ZWE;8;3;0.0614
AFG;9;3;6.1244
ALB;9;3;8.7428
DZA;9;3;3.8961
AGO;9;3;11.0268
ATG;9;3;14.3202
ARG;9;3;19.2693
ARM;9;3;10.8165
AUS;9;3;11.6002
AUT;9;3;8.1099
AZE;9;3;11.9993
BHS;9;3;17.4941
BGD;9;3;1.8407
BRB;9;3;13.1382
BLR;9;3;11.5636
BEL;9;3;5.6817
BLZ;9;3;10.3435
BEN;9;3;3.2849
BOL;9;3;21.1476
BIH;9;3;9.6957
BWA;9;3;3.4759
BRA;9;3;14.292
BGR;9;3;9.3523
BFA;9;3;3.5741
CPV;9;3;9.9204
KHM;9;3;11.7799
CMR;9;3;3.3685
CAN;9;3;7.8211
CAF;9;3;12.9144
TCD;9;3;7.8546
CHL;9;3;20.2172
CHN;9;3;21.6062
COL;9;3;11.3996
COG;9;3;9.6514
CRI;9;3;5.6449
CIV;9;3;2.5809
HRV;9;3;11.4896
CUB;9;3;16.0233
CYP;9;3;10.5506
CZE;9;3;8.6212
DNK;9;3;9.2408
DJI;9;3;5.121
DMA;9;3;13.7339
DOM;9;3;7.3718
ECU;9;3;8.7453
EGY;9;3;6.4678
SLV;9;3;6.6547
EST;9;3;10.4279
SWZ;9;3;11.1162
ETH;9;3;4.1768
FJI;9;3;8.423
FIN;9;3;16.6649
FRA;9;3;11.0864
PYF;9;3;14.0782
GAB;9;3;13.4068
GMB;9;3;1.3488
GEO;9;3;7.2326
DEU;9;3;8.9127
GHA;9;3;3.1618
GRC;9;3;6.6267
GRD;9;3;12.9576
GTM;9;3;7.0735
GIN;9;3;2.8993
GNB;9;3;8.0527
GUY;9;3;12.555
HTI;9;3;7.8944
HND;9;3;7.8603
HUN;9;3;10.0576
ISL;9;3;13.6029
IND;9;3;0.9061
IDN;9;3;3.6237
IRN;9;3;6.1724
IRQ;9;3;3.5164
IRL;9;3;10.0477
ISR;9;3;8.1541
ITA;9;3;8.7134
JAM;9;3;9.5156
JPN;9;3;7.8331
JOR;9;3;5.8122
